"SimpleTree"	"RotateCl10"	"RotateCl20"	"RotateCl30"	"RotateCl40"	"RotateCl50"	"AdaBoost10"	"AdaBoost20"	"AdaBoost30"	"AdaBoost40"	"AdaBoost50"	"Bagging10"	"Bagging20"	"Bagging30"	"Bagging40"	"Bagging50"	"RandomForest10"	"RandomForest20"	"RandomForest30"	"RandomForest40"	"RandomForest50"
0.842105263157895	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1
0.947368421052632	1	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	1	0.947368421052632	1	1	1	1
0.894736842105263	1	0.947368421052632	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	1	0.947368421052632
0.947368421052632	0.842105263157895	0.947368421052632	0.894736842105263	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.842105263157895	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632
0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.736842105263158	0.947368421052632	1	0.947368421052632	1	1	1	0.947368421052632	0.947368421052632	1	0.947368421052632	1	0.894736842105263	0.894736842105263	0.947368421052632	1	0.894736842105263	1	1	1	1
0.842105263157895	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	0.947368421052632	1	1	1	1	1	1	1
0.947368421052632	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1
0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	0.947368421052632	1	1	0.947368421052632	0.947368421052632	1	1	1	1	0.947368421052632	1	1	1
0.894736842105263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.894736842105263	1	0.894736842105263	0.947368421052632	0.947368421052632	1	0.894736842105263	0.894736842105263	0.842105263157895	0.894736842105263	0.894736842105263	0.842105263157895	0.894736842105263	0.894736842105263	0.894736842105263	0.842105263157895	1	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263
0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0.947368421052632	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	0.947368421052632	1	1	1	0.947368421052632
0.894736842105263	0.947368421052632	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1
0.947368421052632	0.947368421052632	1	0.947368421052632	0.894736842105263	0.947368421052632	1	1	1	0.947368421052632	1	0.947368421052632	0.947368421052632	1	1	1	0.947368421052632	1	1	1	1
0.842105263157895	1	1	1	1	1	1	1	1	1	1	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	1	1	1	1
0.947368421052632	0.947368421052632	1	1	1	1	0.947368421052632	0.947368421052632	1	1	1	0.894736842105263	1	0.947368421052632	1	1	1	0.947368421052632	1	1	1
0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	1	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	1	0.947368421052632	1	0.947368421052632	1
0.842105263157895	0.894736842105263	0.842105263157895	0.894736842105263	0.789473684210526	0.894736842105263	0.842105263157895	0.842105263157895	0.894736842105263	0.842105263157895	0.842105263157895	0.947368421052632	0.947368421052632	0.842105263157895	0.947368421052632	0.947368421052632	0.842105263157895	0.894736842105263	0.842105263157895	0.842105263157895	0.894736842105263
0.736842105263158	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.842105263157895	0.842105263157895	0.894736842105263	0.947368421052632	0.947368421052632	0.842105263157895	0.894736842105263	0.842105263157895	1	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632
0.894736842105263	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1
0.947368421052632	1	1	0.947368421052632	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1
0.894736842105263	0.947368421052632	0.947368421052632	1	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.947368421052632	1	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	1	1	1	1	1
0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1
0.684210526315789	1	1	1	1	1	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1
0.947368421052632	1	1	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	0.947368421052632	1	1	1	1	1	1	1
0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1
0.842105263157895	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	1	0.947368421052632	1
0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	0.894736842105263	1	1	1	1	1	1	1	1	1
0.947368421052632	1	0.947368421052632	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632
0.894736842105263	1	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	0.947368421052632	0.947368421052632	1	1	1	1	1
0.894736842105263	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1
0.789473684210526	1	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.842105263157895	0.842105263157895	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.894736842105263	0.842105263157895	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632
0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	1	1	1	1	1	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1	1
0.894736842105263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.894736842105263	1	1	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	0.947368421052632	1	1
0.736842105263158	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.736842105263158	0.736842105263158	0.789473684210526	0.789473684210526	0.736842105263158	0.736842105263158	0.684210526315789	0.736842105263158	0.684210526315789	0.736842105263158	0.894736842105263	0.789473684210526	0.842105263157895	0.947368421052632	0.947368421052632
0.789473684210526	0.894736842105263	0.947368421052632	0.947368421052632	1	0.947368421052632	1	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.842105263157895	0.947368421052632	0.842105263157895	1	0.947368421052632	0.947368421052632	0.947368421052632	1
1	1	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1
0.842105263157895	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1
0.947368421052632	1	1	1	1	1	0.947368421052632	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1
0.842105263157895	0.947368421052632	0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1
0.894736842105263	1	1	1	1	1	1	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1	1	1
0.789473684210526	0.842105263157895	0.789473684210526	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.842105263157895	0.894736842105263	1	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263
0.894736842105263	1	1	1	1	1	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	1	1	1	1	1	1	0.947368421052632	1	1	1
0.894736842105263	1	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	1	0.947368421052632	1	1	1	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	1	1	1	1	1
0.894736842105263	0.947368421052632	0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632
0.894736842105263	1	1	1	1	1	0.894736842105263	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1
0.789473684210526	1	1	0.947368421052632	1	0.947368421052632	0.842105263157895	1	1	1	1	0.947368421052632	1	0.894736842105263	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	1	1
0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.947368421052632	1	1	1	1	1	1	1	1	1	1	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1
0.947368421052632	1	1	0.947368421052632	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1
0.947368421052632	0.947368421052632	1	0.947368421052632	1	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1
0.842105263157895	1	1	1	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	1	0.947368421052632	0.947368421052632	1	1	1	0.947368421052632	0.947368421052632	1
0.947368421052632	1	1	1	1	1	0.947368421052632	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.842105263157895	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	1
0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.789473684210526	0.842105263157895	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.842105263157895	0.894736842105263	0.894736842105263	0.842105263157895	0.842105263157895	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.947368421052632	0.947368421052632	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.947368421052632
0.789473684210526	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.894736842105263	0.789473684210526	0.894736842105263	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263
0.789473684210526	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	0.842105263157895	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.842105263157895	0.894736842105263	0.842105263157895	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	1	0.947368421052632	1
0.947368421052632	0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.842105263157895	0.842105263157895	1	0.947368421052632	1	1	0.947368421052632	0.947368421052632
0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632
1	1	1	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1
0.947368421052632	0.947368421052632	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.894736842105263	1	1	1	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1	1
0.789473684210526	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.842105263157895	0.894736842105263	1	0.947368421052632	1	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.894736842105263	0.947368421052632	1	1	1	1	0.947368421052632	0.947368421052632	1	1	0.947368421052632	1	1	1	0.947368421052632	1	1	1	1	1	1
0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.947368421052632	1	0.894736842105263	0.947368421052632	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1
0.736842105263158	0.894736842105263	1	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.842105263157895	1	0.947368421052632	1	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1
0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.736842105263158	1	1	1	1	1	1	0.947368421052632	1	1	1	0.842105263157895	0.947368421052632	0.947368421052632	0.736842105263158	0.947368421052632	1	1	1	1	1
0.947368421052632	1	1	1	1	1	0.894736842105263	1	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1
0.894736842105263	1	0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
