"SimpleTree"	"RotateCl10"	"RotateCl20"	"RotateCl30"	"RotateCl40"	"RotateCl50"	"RotateCl60"	"RotateCl70"	"RotateCl80"	"RotateCl90"	"RotateCl100"	"AdaBoost10"	"AdaBoost20"	"AdaBoost30"	"AdaBoost40"	"AdaBoost50"	"AdaBoost60"	"AdaBoost70"	"AdaBoost80"	"AdaBoost90"	"AdaBoost100"	"Bagging10"	"Bagging20"	"Bagging30"	"Bagging40"	"Bagging50"	"Bagging60"	"Bagging70"	"Bagging80"	"Bagging90"	"Bagging100"	"RandomForest10"	"RandomForest20"	"RandomForest30"	"RandomForest40"	"RandomForest50"	"RandomForest60"	"RandomForest70"	"RandomForest80"	"RandomForest90"	"RandomForest100"
0.789473684210526	0.842105263157895	1	1	1	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	1	1	1	1	1	1	1	1	1	1	1	0.894736842105263	0.894736842105263	1	0.894736842105263	0.894736842105263	1	0.894736842105263	0.894736842105263	0.947368421052632	1	1	1	1	1	1	1	1	1	1
0.789473684210526	0.842105263157895	1	1	0.894736842105263	1	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.842105263157895	0.894736842105263	0.842105263157895	0.842105263157895	0.894736842105263	0.842105263157895	0.842105263157895	0.842105263157895	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632
0.894736842105263	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.789473684210526	0.894736842105263	0.947368421052632	0.842105263157895	0.947368421052632	0.842105263157895	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1	1	0.894736842105263	0.947368421052632	1	1	1	1	1	1	1	1
0.947368421052632	0.947368421052632	1	1	1	0.947368421052632	1	0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	1	1
0.947368421052632	0.947368421052632	0.947368421052632	0.842105263157895	0.842105263157895	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.842105263157895	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.894736842105263	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1
0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.894736842105263	1	1	1	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	1	1
0.894736842105263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.789473684210526	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	0.947368421052632
0.842105263157895	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	0.947368421052632	1	1	1	1	1	1	1	0.894736842105263	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1	1	1
0.947368421052632	0.894736842105263	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	1	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	1
0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.894736842105263	0.947368421052632	1	1	1	1	1	1	0.894736842105263	1	1	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632
0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.894736842105263	1	0.947368421052632	1	1	1	1	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.894736842105263	0.947368421052632	1	1	0.947368421052632	1	1	1	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1
0.789473684210526	0.894736842105263	0.894736842105263	1	0.894736842105263	0.947368421052632	0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.894736842105263	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.894736842105263	0.894736842105263	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1
0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	1	0.947368421052632	1	1	0.947368421052632	1	1	1	1	1	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	1	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.894736842105263	0.947368421052632	0.842105263157895	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	1	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.842105263157895	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.842105263157895	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.947368421052632	0.789473684210526	0.842105263157895	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.947368421052632	0.947368421052632	1	1	0.947368421052632	1	1	0.947368421052632	1	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	0.947368421052632	1	0.947368421052632	1	0.947368421052632	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1	1	1
0.789473684210526	1	0.947368421052632	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.789473684210526	0.947368421052632	1	1	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.842105263157895	0.947368421052632	0.894736842105263	0.842105263157895	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.842105263157895	0.947368421052632	0.894736842105263	1	1	1	1	1	1	1	1	1	1	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1
0.789473684210526	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.947368421052632	1	1	1	1	1	1	1	1	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	1	1	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632	0.947368421052632
0.842105263157895	0.947368421052632	0.947368421052632	0.947368421052632	1	0.947368421052632	0.947368421052632	0.894736842105263	1	1	0.947368421052632	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263	0.947368421052632	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.894736842105263	0.947368421052632	0.947368421052632
0.947368421052632	1	1	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947368421052632	0.947368421052632	1	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	0.947368421052632	1	1	1
0.894736842105263	0.947368421052632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
